duaid,variant_id,insurance_net_gp_usd
024bf15d-ca93-404b-ac31-26f4ce13b3f3,0,0
024c517e-9356-4387-b8f2-3f9fa1282723,0,0
02518a9f-2fc3-44af-8ecd-0764a6b37c1a,0,0
026b6720-45bf-43b7-aee9-3c385a316587,0,0
029f7ef5-76ad-4251-b711-6dd2b825e873,0,0
02a1f51e-64b5-4696-973a-9f74f6c3c300,0,0
02b8b64e-9765-4584-bf56-a6e8ddd455e0,0,0
02bc2f0a-7826-4b12-aee2-2c7a153eddfb,0,0
02bc546e-dda7-4275-bf38-d018b36205dd,0,0
02c97d4b-296d-4900-8094-aaeceb5e7808,0,0
02e0f269-eec6-43cd-8509-741c44cc8f76,0,0
030cf47e-1725-4fc5-94c0-55d8f8c72127,0,0
0311b8c8-85aa-4d64-b2b9-c0434a4bd77a,0,0
0326283b-1c96-4e8c-90bf-b999c9bdd887,0,0
033328ff-9321-4cf3-ab6b-04b2f561d002,0,0
03539181-d783-4064-af35-6d98e2f33594,0,0
036a3ac1-2ce8-4bdd-8396-08c98e399f25,0,0
03750f6d-50f1-404f-bef3-2419b47a108a,0,0
03771377-d6ec-4568-adfd-a0fab5887aef,0,0
03772e3e-27f2-4b03-84d0-07a4f23558ed,0,0
03819ac9-30a5-4347-903c-916dab9af26f,0,0
039115a1-0c8d-4be4-a1e3-3890d18adb32,0,0
039947fe-d3a6-4b22-babc-d2764f83fc4c,0,0
039bb2f3-2d9b-418a-93bf-a2320c4ff6b5,0,0
03ba37a6-ea33-49a1-a583-1ce07c4f1ec9,0,0
03e3830e-9904-4154-b4e0-66f2d8fafe13,0,0
040851bc-0570-4668-b187-b248796ee86f,0,0
041aa5a9-9d26-4bcd-8dcf-7061431ff6e4,0,0
041ad252-c929-4393-8775-d1f681cf0bc3,0,6.1277
042c7aba-27dc-438c-9848-b0d9821d3541,0,0
042f8fca-87b3-43c0-a3af-937ee2c623f9,0,0
0472a0ed-d12a-474e-8741-4635372bab03,0,0
0479105e-a60f-42ad-a03a-d504e377ce16,0,0
0487718f-896d-4006-93b3-022724d4a132,0,0
049d2212-6850-42a6-9f2d-0c7a46748d1a,0,0
04a6a31a-52f8-41ed-b43c-9e10c5446dec,0,0
04b90cb7-9d72-4c3e-bcdb-8b4461b530a0,0,0
04d331d4-8f14-4b73-ba8c-85ccb8fc18de,0,0
0540dc12-d9f6-47c7-a053-8c68a511a52f,0,0
055caaea-ee62-47b1-98b3-afce9521fcd2,0,0
05615d20-6d74-44ca-881c-4cae385b1cc9,0,0
056606a8-b0ee-4c98-b6a2-3e9c05b4563d,0,0
05773339-2697-4a59-941a-1305fe1f2e3e,0,0
057ddbc8-c716-4295-ad02-9a9beecdeb6f,0,0
058cb78d-246b-4978-a8f7-d8965df9d760,0,0
058f83cd-fff6-4102-b68e-68aa6e3db629,0,0
0591fe88-9c2b-4f24-921b-d8c30fbc617c,0,0
05b191fe-4eb2-4c6d-b91e-206f9b54eccb,0,0
05d9e9f1-8f85-4180-85e6-5b07ba3f5fce,0,0
05e2f7d0-6945-471d-aa52-bbf86d0fc2cb,0,0
062b8dce-5d93-4226-bfaa-0845bcf76b65,0,0
06358b77-11a9-475c-a4b2-cb8ec53c4f87,0,0
063e6308-9c6f-457c-a511-97b7f8930130,0,0
065a6c54-0549-4bd1-9020-cd914f4b9dcb,0,0
066e37c2-9491-416e-8a74-5974ef97b239,0,0
066ed963-8871-4df2-9508-0e9969a31f65,0,0
068218f7-5801-4b38-9e86-ebcf80daae6a,0,0
068b9104-7104-4540-a7eb-f100f7e34bf3,0,0
068c21ff-12b5-4b37-8afe-68ce3521c182,0,0
069d94ad-9f5e-4ae4-8dea-07322c8ebe48,0,0
06a2f5b9-ec45-4821-bd8d-7a49b5847c72,0,0
06b5c621-c118-4164-ad0d-51c71a96eb27,0,0
06c7912c-0237-48d7-bfad-dd7761e5c2f7,0,0
06ce455b-7f2b-4bff-b62c-78d54e9589c4,0,0
06e2b4b2-406e-4f6b-a756-8b0e0260796b,0,9.9387
070b95ad-c4a4-4385-b681-8d14a51a8a75,0,0
07329b8e-90df-46d6-ab34-0e5786c9e0bd,0,0
07435f8b-1967-4071-9d28-0724e1274da8,0,0
0757c9d4-9701-4622-b2ae-b8c123965fff,0,0
075c3cd5-beae-4c47-89b2-9560e7dfc020,0,0
075efb42-d1a5-428b-8ab9-b3ee71f3b56e,0,0
076baac5-1693-4881-a8a5-d33bcc879b68,0,0
076ddbd7-fe22-4ffb-aa6c-ee5f65d05af6,0,0
077ae615-6ecb-482e-bb2b-e141030cf8f9,0,0
0794e5e2-4462-4da1-b5f7-27201335c508,0,6.0287
07a81721-2c16-459e-9716-50d9865ad410,0,0
07b5640a-039b-4612-8303-79ff1572cef1,0,0
07f7d296-4954-496b-8d0a-5300227c5e94,0,0
07f9c573-5349-4145-b980-1a13147649c4,0,0
07ffec34-2e95-4536-b482-5e7ad7ffa0d6,0,0
080e2d95-c51a-4708-ab83-81fc1172dced,0,0
081c7fda-2a39-4c01-9937-e4988e9f9254,0,8.0877
082c2679-9d96-4297-b84d-6df120a89be7,0,0
084b163e-0e7d-47e3-b43a-52252e02313d,0,0
084d70e5-767a-4043-9a29-e23fd4bf1541,0,0
085c95a5-8e8a-4caa-aa78-c89911f70b9e,0,0
086bc2f0-4a3e-4746-9985-193b75935c28,0,0
087face3-b0d1-401c-8238-2733a0da2620,0,0
08808020-9374-4832-a1eb-0c2ed9a760c3,0,0
088c06f2-c748-4f41-9a89-ac327b7e4c4c,0,0
08926cf6-11c6-48b4-9f47-33b8693fb817,0,0
08976da6-5be8-4087-a920-fe964a5847de,0,0
08c6120d-91bd-4a86-b8ae-306e9e569ecc,0,0
08cb747d-9164-46cb-9989-870450616367,0,14.9958
08da870e-1a46-4d59-bc69-453060f9a5a9,0,0
08f5d4fd-0c7d-4143-a693-82846309cf23,0,0
08fd6c4b-b080-48a8-a0b0-762d762b403d,0,0
090c8d14-661a-49c4-a10b-ab6a3260cb87,0,0
0917a934-22f4-4ab5-aaa0-1f0535578044,0,0
092282b4-2553-41fc-bae9-1fa6f5465968,0,0
0931b359-bdc1-46d6-b9e3-9628d5ffc218,0,0
094419e6-2458-4f94-b3e2-51d34f2b432c,0,0
09476074-0cde-48fa-8c89-926bf0511fdc,0,0
094dff65-755d-4335-9afa-0e66d28674be,0,0
0955911c-9605-4ea9-aa8c-3045c760323b,0,0
095d3370-e275-4beb-ba02-df1983759a61,0,0
0965894d-cf90-43ed-81d8-1df024bf3213,0,6.0287
099a091b-e8ba-4523-b900-1363441707ef,0,0
09b6447a-45c2-4c4e-81ca-c93cc2101c63,0,0
09b7c233-aca5-43c0-a314-82669ba240bc,0,0
09e32138-209b-49ca-a850-7fbb4a3c2aeb,0,0
0a00587c-8f48-4650-bc82-c6db1845f6ca,0,0
0a031937-1caa-40d3-819c-5f7fcafa22f8,0,0
0a0460a6-0080-431a-8b1b-b0e6297f0eb4,0,0
0a2a0c44-6c5b-4a9e-bfcf-cbe7e61f2256,0,0
0a503a68-6375-4c91-9208-ecf133fbd7c2,0,0
0a62048a-8ce2-4ecc-832c-609cbf8c0ff2,0,0
0a79d84f-4bb6-47a4-8250-72e7047840fd,0,0
0a94483f-d5a4-43c5-a4c6-a8f46211e5c1,0,0
0a96d2b4-5218-4be4-b59f-7c3dffe325c2,0,0
0aae92b9-04da-4a50-afa1-e2a51b0636a3,0,0
0abbfa37-f559-4e0c-90d9-e366e975f441,0,0
0ac84084-6e9f-493a-ab14-fb7b54319e36,0,0
0ae6c862-1746-48fa-887b-9e490630d57a,0,0
0af67cc7-db62-40d4-a928-f115667956d9,0,0
0b03f9d9-75f0-43a3-a4fa-77e152a13341,0,0
0b224404-5fbe-4a48-ab69-ef7d086ddf8b,0,0
0b36ef1c-b726-4687-92c4-e6c6064f06f0,0,0
0b3c28ab-38f6-45d9-9a6f-6ba69f16a5e6,0,0
0b54527c-f527-4125-838a-95f3cef83a1a,0,0
0b564700-1043-4d25-a8b3-ddf35e4049b0,0,0
0b5654c8-2bd9-4884-a44a-e6c93c6205c3,0,0
0b5a17da-c5c3-488b-a99f-643bff79f890,0,0
0b6a2ef4-af46-449d-9a45-3e4971390ac3,0,0
0b6e3970-eb05-42ea-96c5-1bebbf84e8be,0,0
0b8c8aca-cd83-4f00-a6e4-7a680c0f2bbe,0,0
0b8ec3c5-0b22-4cc4-8f15-0d0534c851f1,0,0
0b93e8e2-50b5-48d0-87e5-0fa2e3af051d,0,0
0b9dcd6e-b724-4500-8033-2e677a7b32f7,0,0
0b9f6920-e99d-4fb5-93a6-e1aa1c68c0a2,0,0
0bb34b7b-459b-4c99-8896-4adba9489cab,0,0
0bb7cd78-e73d-4f9c-98bc-9eb9e682f97f,0,0
0bbe3f22-6787-4d33-b5d1-e8dfa6e4d9d7,0,0
0bc54866-6915-4c1a-9847-7684e52d7c76,0,0
0bcc9aaf-486a-4bfa-ab00-354dfbaab82d,0,0
0bd06539-30ab-4827-9bd2-4ee8e01c741b,0,0
0bd08a7e-e448-42d3-9b49-4031aeb85f85,0,0
0bd21367-f9a0-4cd4-8454-91d8eb7495ab,0,0
0bdaa150-f070-4928-afcc-4f16e70f8ff6,0,0
0be26cf2-1647-44d0-b45e-1afad3871e7a,0,0
0bf7bb0c-2f26-4327-ac51-0aad61a2e7b5,0,0
0bfc50aa-8999-4c68-ad23-1d36bbcafe95,0,0
0c090f26-75a1-4eaa-824c-bf5d6780015a,0,0
0c3928e5-29d1-4d3b-a230-0428c93a2a79,0,0
0c4c359c-88ba-4962-904e-b02b76a6ac9e,0,0
0c5ef798-f316-493e-bfec-851fd53c95d3,0,0
0c655688-26af-44da-b851-b8fa1b6fa9d3,0,0
0c68dcc3-1110-403a-8312-b7a6b1518189,0,0
0c762163-08fb-44c5-8390-a3db89f7183b,0,0
0c8179a6-dbe3-4a3c-bf20-b9d9cef55612,0,0
0c8a1a5e-72ff-4d55-82ae-fccaeedf43bb,0,0
0caebcb4-b555-4590-80d9-c241fe2c4810,0,0
0cb98f97-0b72-46ad-bd69-7bd41b418fb8,0,3.2868
0cbabdb5-c64a-465a-a28d-5aeed900edbd,0,0
0cda7992-8213-40a5-8aad-44b661548256,0,0
0cdb1a94-4813-4494-9419-9d637ee5ac34,0,11.1606
0cdca284-f18f-41d3-8512-600d446cf4b0,0,0
0ce232ae-36c8-4fc3-9510-64788750b6ee,0,0
0ceb9a35-ed81-45c4-96d0-c22d244fea2f,0,0
0cf74428-752c-44de-b8cb-6c4257e025a0,0,0
0d034df5-24ef-4dcb-b850-cbfd4ffa9557,0,0
0d18a87a-eb3d-422c-8a4d-b6d04b6c04f1,0,0
0d1adca7-bf3f-460e-8433-f7697b70e29c,0,0
0d1f292e-d25b-483d-884a-0844d0c32ef5,0,0
0d208b57-dce5-460e-a70f-096c550fdf4d,0,0
0d29ec49-0042-4196-98a6-6c00c3e457ab,0,0
0d2f207a-e25f-42bc-8ef3-9287835d0396,0,0
0d42dc23-d8ca-416f-b395-1a7f85d6c61e,0,223.1912
0d8e345b-a608-431f-985c-f9b36f22d9d6,0,0
0dd35f6e-b6ac-41c9-8f3c-de88700d6bed,0,0
0de1cbc5-e9c8-4710-874d-3995a779dd50,0,0
0deebaa3-912f-4f55-bc43-c54cbb24843c,0,0
0e091fb9-4571-4d5f-96f2-cf4b455f2559,0,0
0e25bde5-92de-48ee-8fd2-c5c575ab1bff,0,0
0e3986d7-63a3-451c-9c7d-46b98595fd9a,0,0
0e40f5b8-e5ab-4e28-9b94-668627488dd6,0,0
0e488495-f1d8-4893-8728-f85418e6fc46,0,0
0e4dd10b-0c49-46ea-af3e-9424a05ea6dd,0,0
0e5567b1-c839-44a3-a370-31d328fbc9a9,0,0
0e5d86d5-e8c6-4ae0-a994-e050243de19d,0,0
0e64b93a-b8ba-437c-b481-5ea7a20561f0,0,0
0e84dc41-fc64-48f1-916c-92a2708ffc39,0,22.1139
0e89c23b-7083-4b85-b816-5187e964f445,0,0
0e9aa80b-f195-42d7-a1bb-988b9219345a,0,0
0eab45b2-0f77-4586-9069-8f80727267b6,0,0
0ecc51d5-037f-4699-9ba2-facc7dee0aaa,0,0
0eeb01d5-3c20-4fde-b3db-8b4762344ad6,0,0
0f0e5e16-f34c-4034-a2ba-cba7cf12b6f8,0,0
0f3bb07a-6f26-443a-955a-7d690f23a4fd,0,0
0f3e420c-2a4f-4261-b6ff-9f2cd24bde87,0,0
0f4077d5-628f-44db-9304-aae1d8a56e45,0,0
0f452b4c-dd3b-479f-8419-6cb837b80ecf,0,0
0f6543d0-cbaa-4ac9-b02e-91fdee5082a3,0,0
0f6a9c2f-3e44-48f3-8b10-867d890f51a9,0,0
0f6b92a5-0174-40a3-ac8d-58fac8eda081,0,0
0f954934-640b-418b-a701-451139272778,0,0
0fc469eb-be98-49c2-adcf-2548039f2b79,0,0
0fcb1348-5197-4dce-9355-3e032330400b,0,0
0fe701bf-6d95-49a1-bf9e-c15eca603b8c,0,0
0fe955db-7bea-4474-a16b-fb599667c112,0,0
10292af1-4755-47a2-9fcb-584945922d95,0,0
1032e168-b360-4a47-9a85-027453971035,0,0
103e1eed-1a16-49fd-bae2-af25c4d7d816,0,0
1056452f-3a92-4182-886d-4ef3a6239d89,0,0
106436da-e890-4439-b91a-a6e27f5c3cdc,0,0
108d5aea-8e8c-441c-b455-807205b97962,0,0
1090d3db-1438-4087-b916-e76efb2d9dd4,0,0
1099803f-f7ed-4efa-ada2-9cbe2225bb65,0,0
109e59ef-bad0-47ea-adbe-2c39dc813230,0,0
10b6938a-6499-4755-abf9-d8eb7d4ca388,0,0
10ba9ed6-9812-4aab-925d-af953b834b49,0,0
10d0b642-70ed-4d7c-9840-9e2416d4461d,0,0
10e606c4-2008-4469-ae3f-d15616f7b082,0,0
10f291ba-107b-4760-bfce-313354799937,0,0
10f39954-4fe1-444b-8279-c97c707b1085,0,27.4479
112a79fa-4b0d-412c-966e-8f9a0c07a975,0,0
11435d74-4375-4126-8ac6-c2c3d4b486b8,0,0
1166f3f1-4cf5-4cce-ac5a-3f953f3e6732,0,0
118298d5-e072-4da6-bee2-0408bd4e059e,0,0
1190672e-3cb9-4f5c-b8c5-f5c2bbc2a1c0,0,0
11b0f518-56e6-48b7-a0cb-f296c302e545,0,0
11b8b039-0e82-423d-be0e-bdaee8538d3b,0,0
11cb4620-3120-4a7a-866d-174653e6781a,0,0
11cd6b2c-1ed3-47f7-a4aa-b16d1996c104,0,0
11d15d83-e708-4e05-b1d8-cdb848ffb03e,0,0
11d4de07-45ad-4a98-afa6-681508bc9899,0,0
11d6a20c-8b7c-4deb-bdd4-a2f338859111,0,0
11db7851-3ff6-498b-82c2-89fd63c838c8,0,0
11fff8dd-4ce1-468d-bad1-15301294418f,0,0
12122455-cf9a-474e-8f82-b4c799fe2872,0,0
12123af4-e56e-4e74-b0e8-433d47f01217,0,0
1212bfb8-9a58-4be9-be3e-6e40a6417a1d,0,0
1223c1ef-1c82-43d5-82b3-52cb3e6a31bb,0,0
12440b69-adf0-4e1f-a03f-a894eedd743a,0,0
124bac01-35c4-4789-a0d4-4f0e416bd0d0,0,0
125f14cd-74b3-412f-b100-a3ebc1dd0391,0,23.9774
12644eef-5182-47b4-97b4-1151e95ed6dc,0,0
12756ff3-7cef-474b-86de-4eb0f9f18060,0,0
128b2566-1ea4-411b-b6a9-e53a104a4548,0,0
12959052-10fa-42ee-b560-286d45a5183e,0,0
12abbe10-82c3-4af4-973d-1ed7ba97fd7b,0,0
12b035f4-1101-49df-b946-5d5ceca0fddc,0,6.3887
12c64f4c-2ed4-4a94-b74a-0d7b02c2c138,0,0
12cea285-8a87-49c9-a186-4ef90f0078bf,0,0
12d22a9b-9739-45d7-b230-773a34c434f4,0,0
12d23dbd-3584-485e-bd76-ef204b4f8126,0,0
12e10e85-7b37-4867-b1be-359e17d7e9f8,0,0
12f8da76-5f19-4239-bcc0-05c4328f9131,0,0
130fd7a3-01c9-4308-97d9-ad443d072465,0,0
132a98a1-a5f1-409a-9f21-f02d01892389,0,10.0574
132d35f7-4fdd-4239-bf48-86c218e08619,0,0
133f77b9-a235-4852-b5bd-5dfa91f30085,0,13.0765
134419e5-8868-4559-bed8-7951e9fdde01,0,0
1364f46e-a7e1-4cc5-baef-ee667e418375,0,0
1374d73e-5fe9-4774-bc24-09463689d9f0,0,0
138794bc-039d-493b-a1ca-e8133cb8842f,0,0
1390ee4a-6ee1-475a-8ea7-f0134c28bca3,0,0
13bc555d-542f-4b9b-b931-883944b3d96e,0,0
13c7cc95-f401-4810-8e4f-69ab3309c3d7,0,0
13c9c716-ea39-4173-a5cb-cd61c7b487c0,0,0
13de9fe3-c6b5-4b31-8fd4-0846e80ddc11,0,0
141a3c90-7a4f-4c8c-a61d-fda5f07dc7cc,0,0
14224377-24e7-4633-8c95-d0b59bbd53fc,0,0
142f384e-f30c-43e1-a0b6-7270032f0332,0,0
14314f0d-ddd9-48ed-90dd-23657c0e96c8,0,0
1439c0fe-5f57-4424-a0ff-1adee04b18d3,0,0
143c3dae-ca88-485b-a5c2-8cb571211c9b,0,0
143f3420-627c-4048-92d1-3f1acf0cb310,0,0
143fc480-717f-4993-9df9-3f57a46af058,0,0
14559415-69cf-4cc4-85c0-36431dedba09,0,0
145be22a-6d62-4e49-afaa-973d2d286364,0,0
145cfa91-2cd6-4fe7-a9a1-db915e9c47e0,0,0
145e85c0-ffcf-4eae-b322-65628b8e223c,0,0
1460f611-ae76-45c5-9a39-16da96ca4a17,0,0
1467407d-d46f-4391-840e-75d5d3454225,0,0
1475bb2a-6a6b-4e28-97f4-570cd274be0b,0,0
148cb0b9-fced-49c2-85b1-3f77fdcca210,0,0
14a0cb77-834a-4b9f-a226-5d34bb92583f,0,0
14d8e2c0-bfa0-43f3-b0bf-7b7522331824,0,0
14dbc9be-c373-4535-8098-d03e7aee5d31,0,0
14e95e15-a2bd-4b9c-8ca9-33d5fb44d2c9,0,0
1505da8b-2367-4d4b-b455-1dc3359b6c80,0,0
150b2be8-acca-43ad-bfd2-733bc6d55d90,0,0
151f110d-d3a4-4c0f-be67-ad1a3ce6f134,0,0
1527eb7b-187a-4c43-98c8-02c0449d34a7,0,0
152ac235-e3a6-4e8c-8f24-9c9e1e9ee882,0,0
1533d2ab-f2d5-4ef1-b644-aeb73cfbbcca,0,0
1535ecd8-845a-48d2-89b9-7f2865b1b83f,0,0
153ecd1a-f888-4ade-b6bb-8a0480ef3de4,0,0
153f8f96-9a61-430d-acb0-2180484cbb9a,0,0
15525646-d46e-44a4-ba71-e779527e983c,0,0
155e99ef-891e-4a9f-bdb2-5591354cb6d0,0,0
159d4553-9d58-4bc3-bd81-a0d97c82c461,0,0
15a034a0-4585-43ed-befc-d46392482fa5,0,0
15c7e4eb-6fd0-4a62-9708-eae6acdbe407,0,0
15ce8146-98df-43bd-8750-8bb8cc28040c,0,0
15d86b73-72d5-46b5-8f98-43ea4ee607c6,0,0
15de20c8-692c-4b77-b841-bde5d1e3a5fa,0,0
15e6ca14-8916-48bc-a41e-29c5e10f771d,0,0
15f63f62-f5df-47f3-8f00-278f027fac21,0,0
1600df02-ee30-440b-94ca-b07b72e82de3,0,0
161d39f7-9a45-400c-b17f-cafc30d02fab,0,0
162cfaea-4803-4112-8d96-856050246995,0,57.7548
163c208a-058d-447f-a132-e2282ad131a6,0,0
1646d7e1-b824-454e-a4a4-9be6bb1d1005,0,0
16559be1-f901-4fdd-9832-b821a6b6f3ea,0,0
1656e171-0827-4b10-b1ad-c563a5dde5c1,0,0
1657daf7-89c9-4fcb-b165-8c4a8ea9916a,0,0
165b6e25-c544-4b2b-b0aa-e4327ffe05a2,0,0
1661b168-ebf6-4796-9b86-42f5af32921a,0,0
1666c57f-b95d-425d-b3f9-18b2826625b4,0,0
16975e32-584e-498c-a312-5e26ab87ac1f,0,0
169f7ff1-8038-43df-a41b-1888227fc836,0,0
16abab46-c367-4193-9022-993c554bf0aa,0,0
16adab82-f130-43c0-abfc-680e58e9b08a,0,8.0877
16ade859-0942-4d73-9808-0f6b804dc734,0,0
16bdb4fc-6d48-43d8-b6f8-e49c2fb752ca,0,0
16cd557f-d1ad-42b3-a8ba-17319d0f8eca,0,19.8966
16d11081-7ed9-444f-bc7f-13435771125f,0,0
16e3197d-ff9e-4352-a5df-0a8f9054782b,0,0
16fe3e2e-2ce5-45d4-9a87-6b4dc79673e5,0,0
16ff8b97-1ef2-4f56-993f-fe9647c74aa5,0,0
171a243e-63bf-4512-9244-0b9d48df3ba6,0,0
1720b64e-7bf6-47f2-9ee9-4b1e07bc45a5,0,0
1738ac81-7954-450a-8cb1-738a7d786af2,0,0
173d1d4e-0721-40e8-9233-82366b07c734,0,0
174095a9-1bd9-4fb7-95f8-1efaebcfd9de,0,0
17475dbe-d6ed-4ddd-9b09-997ff829b352,0,0
175499f8-1000-47d0-a9ce-312ff247947a,0,0
175771b5-0e7a-4e07-bb6e-c6b50c4538dd,0,0
1779f9ae-1735-4f7f-b477-ded67d8d3c00,0,0
1792a5c6-7e97-4e5a-ba57-3b82be3875a9,0,0
1798c629-f43b-4058-8f1e-135e8722df3e,0,0
17b924f0-cd4d-44d0-a2c8-7156b0f64147,0,0
17bf0108-3b9f-46f1-9640-dcf81e23dc55,0,0
17d7e25c-f78f-4b7c-a966-1da5aa65cce0,0,0
17d9f0ec-65d0-4070-820c-2cb8bad342c7,0,0
17f34304-0b66-43e4-ac35-3db1f53f3e45,0,6.0287
17f85a32-e03f-4fd9-bd3f-6dfb84a69a91,0,0
18070c91-49cb-44ff-825e-f226dd6d62e4,0,0
18082387-fc23-43a7-a9b7-bf7923a4b8af,0,0
18170195-e2f2-401d-9b17-ac9f8ffc8807,0,0
1825d68d-ff7c-42fb-8ce0-b117896eef58,0,0
183b7992-7a63-4266-aadc-a407b014fd77,0,0
1841fa18-62b1-481e-868f-fbfa042230ff,0,0
18534754-d021-4ac2-9126-f9b44fbbdfe9,0,0
185a90e1-d2e3-4fab-ae3e-a9f61c10509e,0,0
185bc23a-1874-4afc-b388-90f9ac6fe018,0,84.0687
1878b2eb-b6ac-4cd0-af2c-aae5af479be4,0,0
187c7041-f0d8-4dea-8d56-9d6a16fa955e,0,0
18912df5-c1c0-431e-8ff1-0d2453e13ee6,0,0
18961c07-0853-4b23-a716-ed7640900680,0,0
18a1c8be-eb5c-451a-9543-30f0b1853cad,0,0
18a8415e-affd-45d6-a765-57abb1c166a5,0,0
18ac09d3-ce05-4253-8d18-0fc24c7409b1,0,0
18ac76d1-04fb-4f06-a96a-884f6a9a2f7c,0,0
18bb7c2a-9f1a-4c34-a205-ce269761dc71,0,0
18cfef34-222a-40ec-a804-3b4c3b85fe24,0,0
18d3bc61-badb-4dce-8766-803182b20b55,0,0
18dfaea0-9dde-4b54-be7d-76213fa11171,0,0
18e59d9a-770c-4e66-9c19-01b62e716b61,0,0
18ee5069-d80d-4b96-8016-4e49fab99c53,0,0
190faa2d-9299-4b44-902b-ed9c81a8cb0f,0,0
19286479-9c58-4f64-87ed-99638d5d7b4d,0,0
1937d4ed-d099-4ebc-86c6-d4162b384330,0,0
195f355b-8a55-4fed-9d28-77847e805e07,0,0
19663cde-b05b-4025-95ab-a382a2675fee,0,0
1977b431-a2b1-4920-9a69-4c125ef00910,0,0
19862a54-78b8-4189-9832-6478b285d115,0,0
199b018b-e548-4c7b-bf58-2024d219bfbf,0,0
19bba630-8564-4cb6-a154-1c5ceefc61ba,0,0
19c52fd4-f37c-4221-adc3-da58d9ac2426,0,0
19e60102-7001-4877-a55f-8cbfc26e687f,0,0
19fe510a-1742-47d4-af84-0028fc99f21e,0,0
1a0a78d4-48cf-4652-9bf5-9a851811e11f,0,0
1a1765b9-5f59-46c1-93ed-3776796965e6,0,0
1a3b1d97-a131-475a-8cf8-b70b89f9333f,0,0
1a479349-3c87-4cb5-856c-563ae5b39c55,0,0
1a5626bd-a741-4ac2-a938-fcdf243d8510,0,0
1a5f9e52-7a94-484e-86aa-12d2158f655a,0,0
1a64143b-f8ac-4f31-b0d2-7ead8ccfc562,0,0
1a6a9de9-9dfe-4056-b3ee-a08ea5d36eba,0,0
1a7236ac-55ee-4997-a9bc-2fbad036ef09,0,0
1a82200f-06a0-48b2-9216-eff523d182ab,0,0
1a878a32-ba0f-46f6-976f-cbdeaaa421fe,0,19.8768
1a8c6d71-71fe-46de-80f2-9fc5c0f171a6,0,0
1a95a124-681b-49c7-a598-75a12a88d793,0,0
1ab16e79-d016-4c20-99e7-01be2cce9f90,0,0
1ab6a285-3d0c-412b-9a01-f42535642834,0,0
1ab8432f-df8f-4eed-8a46-24ed56c22cf1,0,0
1ad32c5d-1b73-49f0-98a9-054bb0e99871,0,0
1ad487db-0a86-4aa0-9936-0f6ae4079043,0,0
1ada21d5-7d90-4b1d-861b-aabfca218916,0,0
1adbacdf-4b1a-41e5-ad7f-456677f6a52a,0,0
1add036d-c380-4c47-aeb3-280d5847eb86,0,0
1adffadb-fdad-47bb-928a-f4c87adc1f33,0,0
1ae67d44-ea48-4feb-9b5b-e009c86f073b,0,0
1aec2bdb-50e9-41c9-b497-8f868eff0469,0,0
1af2e1c3-bc05-4a3f-abb2-c64c4ca03699,0,0
